0
2.52196581532367e-16
5.33541511684053e-16
8.46569429465434e-16
1.1925476543817e-15
1.57781278395878e-15
2.00363213770187e-15
2.4776096326421e-15
3.00354722729503e-15
3.5865141996814e-15
4.23411446683236e-15
4.95141730676864e-15
5.74602663652137e-15
6.62808101213206e-15
7.60518435063184e-15
8.68874252756739e-15
9.88762677947502e-15
1.12221142184377e-14
1.26922048444556e-14
1.43143738110959e-14
1.61266407035144e-14
1.81290055217111e-14
2.03341414607379e-14
2.27800681057503e-14
2.54921318468521e-14
2.84956790741471e-14
3.18033829826872e-14
3.54659363526799e-14
3.95213587692808e-14
4.40076698176455e-14
4.89628890829297e-14
5.4425036150289e-14
6.04828233850866e-14
6.71615971774261e-14
7.4537396697619e-14
8.26989343110283e-14
9.16969027978615e-14
1.01632687718534e-13
1.12595001438408e-13
1.24735922298107e-13
1.38042777102578e-13
1.52743683362757e-13
1.69092104979679e-13
1.86961310002827e-13
2.06731494283756e-13
2.28529389772986e-13
2.52608460371553e-13
2.79095438029978e-13
3.08243786649297e-13
3.40433702081066e-13
3.75791916275805e-13
4.14825357035589e-13
4.57787488261454e-13
5.05058505804958e-13
5.57018605517657e-13
6.14301447152144e-13
6.77413958510496e-13
7.46736335444267e-13
8.23028969656571e-13
9.06925520900002e-13
9.99186380877672e-13
1.10069867324321e-12
1.21222278969974e-12
1.33477258585139e-12
1.4691084534013e-12
1.61738483550827e-12
1.7796017321723e-12
1.95829378240378e-12
2.15472830570788e-12
2.37017262158981e-12
2.60589404955473e-12
2.86569454811823e-12
3.15084143678548e-12
3.46260203506167e-12
3.80604562096756e-12
4.18117219450314e-12
4.59305103368916e-12
5.0454840970412e-12
5.54100602356962e-12
6.08341877178999e-12
6.67905893922824e-12
7.33172848439995e-12
8.04522936582066e-12
8.82843282002671e-12
9.68514080553364e-12
1.06229572393726e-11
1.16494860385747e-11
1.27723311201711e-11
1.40016310402032e-11
1.53449897157023e-11
1.68277535367719e-11
1.84372493083604e-11
2.01988234205714e-11
2.21251490684568e-11
2.42288994470686e-11
2.65354209465103e-11
2.90447135667821e-11
3.17947968930396e-11
3.47983441203346e-11
3.80807016387709e-11
4.16672158384523e-11
4.55705599144307e-11
4.98414266469135e-11
5.45051624260045e-11
5.95997868368594e-11
6.51506462695818e-11
7.12084335043794e-11
7.78111681264077e-11
8.50222161109261e-11
9.28795970430903e-11
1.01434003703108e-10
1.10774148456342e-10
1.20950724083e-10
1.32052442948444e-10
1.44091978247728e-10
1.57272101101681e-10
1.71592811510303e-10
1.87180841424113e-10
2.04162922793629e-10
2.2266578756937e-10
2.42816167701856e-10
2.64740795141605e-10
2.88566401839135e-10
3.14546451695484e-10
3.42680944710653e-10
3.73350076736197e-10
4.06680579722635e-10
4.42925917571006e-10
4.82339554182346e-10
5.25174953457692e-10
5.71685579298084e-10
6.22124895604557e-10
6.76999830179188e-10
7.36563846923013e-10
8.01323873638109e-10
8.71533374225511e-10
9.47699276487297e-10
1.03045524017606e-09
1.12018146114335e-09
1.21751159914177e-09
1.32307931392392e-09
1.43713806939082e-09
1.56133538089922e-09
1.69567124844912e-09
1.8426803110509e-09
1.99982792969419e-09
2.17091606289454e-09
2.35721203015714e-09
2.55744851197681e-09
2.77542746686911e-09
3.01114889483403e-09
3.26588011537677e-09
3.54215576750771e-09
3.84124317073202e-09
4.16440964455491e-09
4.51418982798673e-09
4.89185104053269e-09
5.30119524070834e-09
5.74348974801888e-09
6.22126920147467e-09
6.73833555959128e-09
