frames,xnm,ynm,znm,locprec,photons,background,locprecZ,probe
1,19329.13,30024.6,-1020.582,56.90644,3666.357,105.4709,59.05477,0
1,18904.03,30202.41,554.8574,25.59369,5448.668,111.3681,69.26608,0
1,34653.23,30257.58,688.8087,53.69178,851.8416,58.74066,111.8951,0
1,35164.01,30263.81,-342.7523,51.78629,609.0817,62.78005,113.6759,0
1,407.0952,30413.68,700.1947,60.28289,1962.532,120.616,165.902,0
1,912.2468,30374.67,-361.0659,65.69064,1818.928,122.8524,196.6803,0
1,2022.671,30360.4,-781.174,67.40678,1321.625,110.9693,227.2378,0
1,22542.14,30391.2,759.5881,52.6559,1659.814,96.50856,116.3948,0
1,23234.99,30343.26,-21.03021,48.80566,1092.082,92.32291,119.7934,0
1,24750.7,30324.5,-62.10188,40.50717,1639.831,93.68536,85.72644,0
1,25898.79,30337.71,82.00642,39.63827,1316.674,79.77506,118.7773,0
1,27907.75,30353.54,620.6942,52.38749,813.7027,66.51707,162.2071,0
1,37171.36,30371.56,843.793,58.07913,655.6409,57.83519,115.4222,0
1,42569.18,30421.36,80.88019,42.04739,1350.933,52.52559,71.95017,0
1,35.04763,30544.54,-304.1343,95.49377,1977.809,124.318,312.3609,0
1,18206.71,30500.45,-714.7007,45.11134,4371.639,104.0522,85.85361,0
1,19449.93,30518.34,1022.032,45.26757,5782.822,105.1831,76.95458,0
1,25172.4,30597.84,885.7722,61.72005,2823.486,92.15234,130.4314,0
1,580.5825,30666.08,-802.2191,55.7446,2244.271,116.606,221.3592,0
1,13607.02,30649.78,924.4655,62.38863,1347.486,93.1998,97.88042,0
1,15625.63,30678.95,997.5111,44.70133,1487.679,96.29751,74.59628,0
1,19187.25,30643.9,-1060.681,42.11349,9085.048,96.14274,36.52077,0
1,20185.06,30671.25,754.3285,19.60961,7931.879,101.9057,44.16491,0
1,22588,30747.35,965.9473,43.90272,2786.312,95.72332,77.47497,0
1,25356.9,30731.95,-187.7453,16.55945,5355.792,85.42482,47.62206,0
1,42252.81,30679.62,1045.75,33.74087,2686.244,60.22445,37.42627,0
1,28217.26,30840.04,-879.4533,50.29699,1135.823,65.33769,108.9614,0
1,871.7541,31036.44,725.0739,50.07736,2554.689,113.0454,129.3077,0
1,19921.12,31015.9,605.7969,64.39841,2358.006,108.9558,185.2511,0
1,20372.54,30959.33,-171.0091,47.63391,2496.716,96.31857,107.3493,0
1,22695.93,30976.14,808.931,50.45862,2435.907,91.83418,114.3063,0
1,16833.51,31129.68,-721.9697,52.81261,1101.982,93.21206,104.3996,0
1,22223.95,31211.06,657.3852,18.38589,5817.947,94.06332,40.97897,0
1,24502.19,31157.99,-482.2965,18.98215,3558.143,84.37136,32.78631,0
1,282.1879,31292.68,-887.295,66.93617,3124.012,108.499,140.2213,0
1,12863.55,31328.22,482.4645,49.58226,733.9025,89.62236,96.23376,0
1,21880.89,31477.18,25.52755,12.67952,5811.935,91.27808,24.25067,0
1,18055.7,31621.95,711.591,58.16185,1956.947,92.9624,117.4188,0
1,18726.18,31711.61,-394.0761,22.57228,3521.16,95.00761,46.46095,0
1,32928.21,31645.96,825.0101,54.90357,1230.319,62.5837,95.43291,0
1,26.80596,31739.99,470.7245,63.42273,2540.86,104.2515,186.3697,0
1,19655.32,31958.32,-464.3842,46.17712,2015.283,92.12038,118.2346,0
1,27147.58,32083.7,614.8986,26.85252,1840.968,71.96987,42.64982,0
1,27908.29,32125.19,-849.6165,53.12529,1217.27,66.83548,103.2033,0
1,31861.79,32053.97,25.41857,16.32486,2691.89,71.72076,29.91813,0
1,32818.05,32099.88,-404.3547,43.689,921.6097,68.7438,111.4293,0
1,35268.61,32126.63,1102.731,34.87712,2214.349,66.88988,43.00953,0
1,285.3961,32237.47,-974.9289,52.91505,3423.065,98.41763,103.8822,0
1,18043.72,32251.24,-807.7338,57.71069,1712.338,87.43763,168.1997,0
1,35952.77,32292.22,634.8596,35.95999,1177.066,63.4094,70.06376,0
1,18324.05,32416.19,1004.928,61.26038,1812.615,87.31167,111.1822,0
1,2652.783,32604.8,-722.7895,67.25924,1219.643,92.40186,143.2966,0
1,20050.45,32577.78,713.1484,44.85465,1725.791,89.60849,130.3855,0
1,33275.9,32775.27,-632.4727,59.95973,925.7247,74.14891,101.0563,0
1,34008.8,32805.56,971.1921,47.72805,1000.666,71.5674,76.50464,0
1,625.5554,32940.13,-838.9222,47.87355,2477.968,78.26083,118.0842,0
1,2501.807,32859.87,827.8269,57.77246,1648.477,89.85374,475.8976,0
1,17533.92,32887.69,837.5823,57.8446,1421.005,87.85744,154.6263,0
1,20307,33073.5,-941.4601,42.33914,1993.216,84.22496,85.80061,0
1,1268.245,33167.7,-851.5696,50.03977,1975.972,80.25243,117.4873,0
1,3306.072,33235.18,-646.5986,60.44911,1238.074,85.6424,133.3463,0
1,23532.11,33385.6,-863.8694,71.1684,984.4117,78.81664,210.7663,0
1,34646.98,33544.06,-704.3239,50.70844,1133.46,73.8953,132.6166,0
1,1466.392,33736.7,-850.2195,49.03822,2191.64,73.95625,127.1174,0
1,22510.63,33708.92,1049.317,46.72926,1300.096,81.52611,65.9024,0
1,20859.87,34024.84,618.4681,62.18269,852.733,80.05322,170.9573,0
1,21596.56,33968.88,937.2234,43.17351,1760.314,80.04436,77.59756,0
1,15511.53,34206.14,166.3025,45.86968,704.8321,81.53215,102.2453,0
1,25612.93,34188.18,-844.22,36.47577,1233.31,76.01726,84.52242,0
1,34365.05,34318.21,-761.3349,52.40246,1025.376,79.93032,121.4542,0
1,1298.582,34525.15,-919.8721,49.84657,2704.623,41.62245,103.0507,0
1,1882.614,34439.1,-861.0952,64.48258,1568.708,55.49301,116.7633,0
1,35777.12,34463.71,80.70307,32.07872,1143.842,71.78297,99.26247,0
1,30207.51,34864.14,870.1825,51.94001,1288.892,82.83397,80.64931,0
1,15823.47,34958.36,-660.514,50.26488,1078.956,78.71185,139.8445,0
1,1310.878,35081.79,-792.4275,53.35559,2078.637,26.57558,129.8006,0
1,29373.35,35167.98,499.8145,46.21485,952.9302,80.88118,115.431,0
1,30899.39,35106.5,-907.3173,46.79884,1404.217,85.58035,91.54865,0
1,42405.35,35329.82,-639.7197,49.37952,1732.29,58.32652,112.6959,0
1,1721.645,35473.16,-924.6367,45.80096,2444.003,29.92619,87.72345,0
1,29443.98,35583.07,690.5088,41.76667,1055.306,88.54535,91.53107,0
1,42376.3,35591.76,1082.935,35.8015,2663.059,67.9638,43.10108,0
1,42813.91,35632.16,467.8466,41.22659,1317.014,52.5998,73.88248,0
1,4255.545,35929.42,-975.3107,60.28614,1729.634,67.74136,83.33093,0
1,15673.75,35931.83,482.1859,58.07083,847.8568,76.03674,153.2623,0
1,2197.719,36068.75,-928.0349,54.53014,2177.757,26.69524,101.3774,0
1,26053.94,36404.64,426.6049,49.00246,813.9629,75.16875,122.163,0
1,29639.44,36389.17,-806.9553,51.72857,1287.702,93.71469,110.6843,0
1,3125.245,36545.57,-675.0295,58.15197,1625.688,38.37235,226.6843,0
1,4887.429,36542.68,-501.0894,63.49017,953.6458,68.64928,198.7161,0
1,15219.13,36590.77,369.8556,49.58213,767.1982,75.33736,116.7207,0
1,2332.289,36693.95,-804.9431,47.97897,2495.992,22.74964,134.7003,0
1,16026.74,36706.77,-938.2299,62.06985,1137.523,73.13107,79.42197,0
1,27952.31,36905.45,-523.2495,51.1048,1304.966,91.16138,157.2458,0
1,30701.35,36840.08,-988.6862,53.47916,1513.866,91.24589,85.61542,0
1,2696.871,37167.79,-913.1641,57.87241,1662.615,21.35099,148.1942,0
1,26339.8,37202.9,-750.057,53.68886,1269.699,80.95142,160.9722,0
1,40999.09,37292.75,-728.1818,58.87765,1545.917,62.8941,288.1808,0
1,41372.2,37345.26,932.1326,42.86056,1331.932,59.83871,84.06935,0
1,24926.78,37454.61,937.0276,31.51482,1887.26,77.37067,65.82048,0
1,28769.84,37667.34,-156.6976,44.27518,2761.188,97.45585,637.0757,0
1,38096.37,37648.31,993.2169,41.24549,1226.908,73.61597,57.65105,0
1,17290.15,37844.66,130.7738,40.85841,714.3043,66.10938,126.701,0
1,27846.02,37835.81,964.9302,38.40836,3243.933,102.9581,56.71924,0
1,3903.16,37970.13,-753.9464,50.5159,1825.17,33.18402,145.6573,0
1,4539.404,37947.55,-870.9346,54.32001,1560.595,46.60619,105.8174,0
1,27178.31,37990.67,729.5021,28.68254,3490.06,102.3038,66.56239,0
1,3017.282,38133.27,-594.5552,44.87363,1464.858,17.74068,98.52438,0
1,28262.69,38192.67,-57.63281,47.58186,1193.75,100.8244,85.23096,0
1,26689.26,38299.27,-835.1965,48.40159,3069.362,99.49744,205.6647,0
1,3510.62,38457.78,-887.9849,46.30297,1743.753,19.79855,109.605,0
1,5356.937,38748.55,-928.3039,62.30312,1451.887,45.52235,94.10931,0
1,38027.31,38791,-893.3258,52.79754,1031.421,77.87135,102.9376,0
1,3932.405,38894.92,-830.6894,55.59467,1605.287,19.55433,127.5355,0
1,30127.12,39074.93,-230.8055,46.22059,1148.865,102.2856,99.97168,0
1,25137.68,39304.58,-574.1987,29.34702,5357.685,88.47419,72.34825,0
1,25881.65,39225.36,371.6212,23.65021,6612.619,79.10022,48.86756,0
1,28736.27,39279.21,-818.8541,59.50903,1758.585,102.3738,99.45482,0
1,38221.53,39325.35,852.0518,43.25492,1135.463,77.79662,92.8901,0
1,4096.839,39586.32,-716.8021,45.02693,1902.16,17.43107,94.26659,0
1,25537.89,39678.32,654.154,19.18778,12895.12,74.41797,58.88836,0
1,4715.697,39764.91,-953.3989,40.09012,2432.571,21.06484,97.91074,0
1,6830.153,39758.62,978.2101,46.8843,1760.612,52.76507,66.45554,0
1,24922.95,39746.2,963.8516,51.81667,8853.896,85.338,84.1897,0
1,25538.66,39675.32,646.1454,17.58097,14528.52,88.14323,52.72186,0
1,29714.98,39727.86,1036.522,47.48376,1977.306,101.3836,72.77416,0
1,30460.11,39738.43,-527.7014,40.30356,1543.246,99.47724,84.29372,0
1,35011.91,39760.61,971.0046,50.908,1073.069,83.03272,58.04745,0
1,26177.48,39950.65,-940.4227,47.85215,3670.542,95.48961,94.32112,0
1,7352.759,40087.37,0.9602345,48.83724,950.6375,49.53566,139.0974,0
1,29326.23,40046.18,-257.9205,53.0848,1102.6,102.6881,97.18959,0
1,6752.875,40343.87,-758.5959,64.52715,1208.832,36.73998,149.1531,0
1,24950.01,40305.32,564.9807,33.18818,4141.12,83.91777,92.10425,0
1,29966.77,40397.93,969.1671,53.91196,1558.383,102.532,70.89756,0
1,41124.44,40359.57,-252.3586,45.821,855.9619,62.62792,90.05362,0
1,4739.916,40489.55,-742.2973,58.12072,1333.579,13.80599,106.6502,0
1,5212.369,40652.89,-917.7829,59.62354,1420.025,14.04031,108.9252,0
1,41079.12,40897.92,-560.8311,65.82714,1413.38,63.69443,448.993,0
1,5494.948,41007.51,-804.1382,57.58149,1490.178,14.9335,111.47,0
1,23668.66,41020.54,912.3173,56.00099,2011.88,67.52621,91.47692,0
1,24312.03,41078.09,-825.639,37.26712,2883.163,67.67584,199.0506,0
1,41580.93,40979.54,-775.336,60.71998,1147.591,59.22502,107.8746,0
1,6892.116,41131.67,-970.5588,57.97569,1191.8,26.21075,67.49739,0
1,29155.81,41201.82,704.3262,63.54032,1506.879,104.4626,139.4725,0
1,39244.41,41206.35,213.6003,47.86353,853.0859,77.09564,120.1305,0
1,40163.31,41155.12,986.0778,42.6436,1938.93,68.8446,65.83975,0
1,8600.457,41321.36,871.1301,41.377,1485.965,47.84671,109.2529,0
1,24053.37,41363.19,-48.20258,54.59453,2069.823,70.9921,216.8744,0
1,38364,41352.16,-871.8795,56.62599,1176.636,77.66333,90.95862,0
1,23359.3,41678.45,-69.49253,58.3065,979.6611,68.24098,148.7118,0
1,24429.95,41678.21,42.80267,43.27051,2438.55,71.08252,127.7728,0
1,26406.4,41673.91,815.2836,34.29531,3400.448,93.96745,88.53853,0
1,26818.57,41674.59,793.923,39.63028,3046.761,98.57149,139.1479,0
1,27596.38,41624.98,922.7785,58.91276,2230.715,103.3945,143.842,0
1,28971.95,41612.96,1040.173,41.90962,2684.575,104.5545,48.40554,0
1,24001.21,41819.98,815.8282,66.84746,2530.194,74.1985,123.9147,0
1,29679.7,41820.27,888.2081,67.10652,1474.167,94.21092,103.3855,0
1,14103.78,42000.07,711.6679,53.43147,723.137,65.44221,113.5942,0
1,24309.78,42163.21,760.2415,55.47248,2733.099,72.68987,219.5937,0
1,28713.45,42124.24,-186.6663,59.33133,1459.327,93.47881,248.8354,0
1,29006.29,42116.32,384.6354,51.99359,1306.793,94.00152,130.0548,0
1,30901.9,42062.35,-960.3359,42.66973,2586.656,93.22312,94.11759,0
1,43467.03,42156.83,760.922,57.473,668.1035,45.36375,125.446,0
1,7248.281,42238.47,-682.7432,56.87005,1128.263,15.9795,108.2705,0
1,9091.703,42300.47,-392.1553,58.36266,960.4269,29.17769,137.6123,0
1,24779.94,42308.72,-709.5258,41.84283,4272.274,68.19289,85.12109,0
1,41901.25,42337,-849.7756,64.22614,952.4954,60.67494,93.37762,0
1,27171.56,42490.07,-354.0658,40.5991,1528.74,95.72234,113.451,0
1,9487.686,42582.77,-941.0383,71.85831,1113.752,29.5205,125.6342,0
1,8166.947,42732.27,-945.0281,54.56919,1191.299,14.3298,99.96324,0
1,24185.66,42780.29,779.8135,58.95693,3246.612,72.82944,211.1006,0
1,24959.87,42830.86,-529.1465,35.76799,6565.134,66.89165,67.71059,0
1,26022.33,42787.97,545.71,30.95369,5498.592,76.8756,62.0221,0
1,27902.2,42794.75,701.9073,45.80185,2003.234,97.40245,101.9174,0
1,31228.47,42779.93,-426.4144,40.40578,2870.714,83.56998,49.93396,0
1,40992.28,42803.37,878.7526,45.93223,1396.418,68.26315,97.50059,0
1,25712.75,42887.49,280.4055,29.44639,7566.928,76.9297,63.91725,0
1,11194.66,43089.66,-934.0125,49.09903,1439.487,42.21557,91.0648,0
1,31533.56,43112.64,-368.3426,36.91276,2444.813,81.10031,50.37979,0
1,31980.85,43094.6,-694.7058,47.97748,1882.333,87.3792,82.45751,0
1,42502.53,43078.16,-304.7634,48.68018,961.2049,47.81644,94.0386,0
1,8637.012,43192.64,-800.5083,51.49419,1183.301,14.48005,110.3976,0
1,23540.21,43276.7,-333.8493,46.67164,1722.691,70.29296,172.8537,0
1,41111.71,43240.62,-1011.164,59.16289,1588.621,62.76415,69.82368,0
1,10381.17,43394.37,-870.7438,59.95647,1464.846,25.89824,126.8853,0
1,12214.7,43408.5,-859.3376,56.88979,1165.246,45.82827,143.7825,0
1,25138.73,43353.34,-1084.317,27.35191,11837.24,78.14075,78.18314,0
1,25533.86,43341.1,620.3807,24.08271,10212.67,88.75522,50.83919,0
1,26388.42,43369.12,-1203.653,37.53429,5769.47,92.96057,30.46441,0
1,40767.84,43556.65,-187.3794,52.7278,921.7649,63.11452,109.3468,0
1,9444.868,43680.92,-810.2125,54.7156,1261.25,14.8868,92.17052,0
1,11620.68,43665.26,-1092.978,62.63204,1505.213,37.61602,60.14404,0
1,24910.57,43708.99,745.2499,30.92274,5988.371,85.96706,76.83566,0
1,27662,43785.77,-423.3994,29.50654,3033.547,99.62013,67.0243,0
1,32453.14,43764.43,508.3876,51.99387,1346.188,82.07576,127.8786,0
1,41367.9,43727.3,830.4,53.51681,1170.626,59.24593,105.2687,0
1,43441.25,43723.68,596.9215,53.05371,608.1077,37.22908,129.6294,0
1,22312.87,43883.1,-867.0576,56.27101,1111.709,65.90112,96.41803,0
1,23723.34,43911.37,-383.6139,49.63686,1745.464,69.90961,123.4978,0
1,28062.17,43864.19,-840.4437,61.1211,2138.948,95.92786,122.2103,0
1,30805.36,43946.99,834.6378,28.65145,8467.446,77.24511,65.68357,0
1,31476.49,44091.18,920.5728,46.07336,2502.516,84.91461,92.71233,0
1,10231.69,44153.36,-917.6859,55.54889,1022.919,16.72371,80.59343,0
1,11013.94,44184.54,-924.6432,50.62424,1434.908,23.47131,98.81639,0
1,23990.36,44217.85,-523.8279,51.44781,1949.766,66.82635,93.7567,0
1,30177.29,44216.12,528.7521,23.86365,13245.62,95.06465,57.98119,0
1,42827.5,44194.69,899.3013,47.10095,1242.241,40.36647,94.20711,0
1,30514.14,44301.88,-975.3372,46.03127,8397.407,101.1895,64.51017,0
1,36890.07,44393.97,-355.9331,59.20334,732.1666,76.98875,108.8233,0
1,42401.88,44329.96,564.3799,40.32994,1037.683,43.31416,63.68791,0
1,28218.38,44520.82,902.8094,54.44467,1851.327,99.90071,110.8931,0
1,32522.22,44559.75,-385.1763,43.16592,1576.465,82.20265,169.4857,0
1,11321.74,44640.75,-811.8481,52.88256,1003.139,23.35345,97.19004,0
1,12096,44631.41,-893.4219,50.21098,1089.045,34.74378,115.1733,0
1,24274.14,44707.04,-771.3431,42.60119,3605.923,69.91632,106.4111,0
1,30696.85,44672.76,-608.1107,45.18699,4179.925,86.12019,87.93898,0
1,27465.14,44807.18,1058.958,35.94798,3603.222,110.6492,40.0767,0
1,29870.84,44823.45,234.8888,29.23283,7558.162,95.17052,69.43917,0
1,32000.31,44857.47,601.9212,60.17701,1895.526,87.44173,206.2713,0
1,36736.08,44799.11,-871.7604,48.07805,1072.71,76.4387,228.9056,0
1,24811.59,45009.49,-1068.551,54.11776,4647.381,69.67439,52.99039,0
1,26178.22,45041.98,861.8849,40.37288,4354.947,90.8878,84.23159,0
1,26913.65,45137.76,828.2346,45.11979,2704.747,104.5267,82.04601,0
1,28279.33,45159.55,-575.0033,37.31007,1683.387,104.0859,105.0117,0
1,29685.49,45141.09,353.4342,45.75562,3499.763,96.14828,69.82742,0
1,31598.93,45233.41,616.2559,31.66166,3259.284,83.99786,69.81878,0
1,24254.86,45342.25,275.205,56.84644,2906.292,66.4677,165.6096,0
1,25923.51,45506.54,977.4749,33.17442,8324.023,94.1951,67.90644,0
1,25961.81,45489.08,962.4343,34.00065,7800.672,93.78785,67.3225,0
1,28558.52,45511.79,-531.418,98.98332,2189.835,95.02759,598.4518,0
1,32260.81,45578.93,1066.431,46.7651,2778.565,77.33796,153.2711,0
1,23858.01,45689.48,-812.9597,41.17666,7102.591,74.97343,207.2773,0
1,24674.98,45690.89,-1065.371,39.33155,10871.82,79.26131,58.00145,0
1,25420.34,45660.76,921.6271,36.12738,7686.281,90.4026,75.50262,0
1,31691.08,45691.59,938.5731,44.35945,3917.905,77.12383,102.9647,0
2,34998.4832635898,5224.35715516356,-936.021647459522,52.70069,1195.969,17.48285,108.2044,0
2,35773.1632635898,5594.20815516356,-849.747047459522,46.61832,850.0729,18.74751,100.0561,0
2,35455.2232635898,5880.80815516356,-454.302647459522,50.64248,594.0378,19.71492,117.5404,0
2,31.6861135898137,8808.91315516356,-220.471347459522,59.93333,1455.275,80.28054,110.3735,0
2,20201.1432635898,8886.82615516356,520.472852540478,53.40792,863.5292,50.41525,104.942,0
2,19453.3732635898,9262.52415516356,-633.232447459522,60.02512,771.5875,55.31048,151.1581,0
2,30.9495635898137,9555.16315516356,-327.657047459522,70.005,1741.068,93.288,194.6312,0
2,472.563563589814,10026.5021551636,-876.072847459522,68.24414,1356.096,94.11079,195.2415,0
2,10037.9232635898,10167.5721551636,-363.722347459522,57.3909,688.6826,69.70292,122.1733,0
2,26.6443835898137,10372.9621551636,85.8300825404784,64.45828,1492.469,98.68136,176.0514,0
2,20579.9532635898,10497.1521551636,-1011.57184745952,66.60062,1070.366,60.88201,78.07619,0
2,11254.0232635898,10684.6921551636,767.129852540478,54.24681,908.2974,68.36977,144.1781,0
2,24638.1732635898,11195.1521551636,378.201252540478,58.61314,740.0744,56.60232,137.6482,0
2,10800.4332635898,11307.7321551636,610.287852540478,58.13585,896.8245,71.56784,155.7478,0
2,21311.1032635898,11298.7321551636,-172.270147459522,55.82469,637.5643,62.41179,94.37048,0
2,37.0023135898137,11492.0721551636,-841.719247459522,62.54186,1968.505,109.1135,124.4908,0
2,24822.4632635898,11496.4521551636,174.837852540478,47.75439,1021.155,62.53243,167.9126,0
2,216.270763589814,11974.8621551636,626.917152540478,57.86537,1457.01,112.9509,277.7384,0
2,593.243863589814,11991.5221551636,-673.346147459522,69.45118,1458.82,109.6131,183.8355,0
2,27267.6432635898,11946.6221551636,-1018.23384745952,48.102,2392.47,56.12522,69.14553,0
2,1509.96226358981,12089.8221551636,791.772652540478,63.30591,1197.944,105.8763,265.7625,0
2,21669.0032635898,12141.7421551636,-363.639447459522,48.54527,802.3802,67.71414,83.46715,0
2,28479.4032635898,12258.1221551636,968.278952540478,36.10274,2945.587,54.41894,83.16866,0
2,29343.8132635898,12303.4021551636,-416.698247459522,48.56351,1222.872,50.04832,95.6758,0
2,28125.0032635898,12431.9521551636,-28.8206474595216,30.99499,1580.435,56.76538,71.68646,0
2,41.0462635898137,12588.4621551636,-134.331147459522,72.2803,1861.74,120.5285,233.5004,0
2,1375.14426358981,12556.5721551636,-318.083247459522,71.33276,1438.519,111.4418,641.0602,0
2,2163.11426358981,12588.8421551636,-657.772647459522,65.31739,1188.334,105.3777,216.9104,0
2,10045.3932635898,12614.6621551636,-3.99873845952164,51.09859,781.3152,79.11607,131.8683,0
2,25879.3232635898,12553.2021551636,988.552752540478,40.05524,2635.081,65.48798,59.54934,0
2,25818.7332635898,12851.2521551636,-921.084647459522,68.19063,1506.789,67.29325,88.21272,0
2,26167.2332635898,12902.5021551636,499.438452540478,45.64253,1909.561,66.38641,91.13673,0
2,29622.6832635898,12850.0321551636,-540.374747459522,53.07854,1236.416,52.55716,145.7176,0
2,1685.87426358981,13060.8121551636,-673.115947459522,88.43774,1451.118,113.1205,484.9523,0
2,10895.0232635898,13090.5321551636,988.721452540478,54.12593,1382.249,76.96352,92.68311,0
2,14085.6832635898,13036.6421551636,-681.639947459522,31.41609,1757.255,67.85047,49.92807,0
2,439.931763589814,13192.9121551636,-762.029747459522,58.98039,1855.111,119.1471,205.7868,0
2,1240.14126358981,13373.8921551636,-272.100647459522,66.26703,1276.399,118.363,225.2196,0
2,11431.4332635898,13319.3221551636,-234.101647459522,41.31176,1042.188,80.44359,80.95461,0
2,26226.1332635898,13361.3721551636,125.794452540478,40.24356,1241.681,68.93322,107.5402,0
2,42.7247135898137,13501.3421551636,-40.5267974595216,72.02762,1958.067,126.5247,188.9347,0
2,15856.1932635898,13723.4621551636,435.297352540478,9.064878,15274.29,68.70464,23.44734,0
2,16902.3932635898,13662.8921551636,795.231952540478,55.33068,2210.803,67.48518,105.9488,0
2,18528.3232635898,13697.0221551636,-908.152747459522,48.31733,2490.813,77.99807,104.1664,0
2,25558.6832635898,13621.4121551636,939.523652540478,43.52142,2551.941,77.66795,104.4712,0
2,29838.3632635898,13696.4721551636,300.850352540478,60.42442,1423.321,57.40162,262.6437,0
2,17.4340535898137,13819.2621551636,-329.879147459522,71.65633,1821.391,127.8932,190.8299,0
2,565.220863589814,13833.2021551636,834.533952540478,61.21521,1624.838,125.091,134.2682,0
2,16612.1132635898,13828.1421551636,1048.29815254048,31.25711,955.7733,71.54618,48.91334,0
2,17868.4832635898,13872.9421551636,-11.9391274595216,62.09127,1434.011,79.75916,238.8931,0
2,13302.5132635898,13969.3321551636,-894.550147459522,59.08871,1151.224,74.92778,91.03248,0
2,17423.6432635898,13950.1421551636,809.410052540478,20.04022,1150.358,74.58691,50.81159,0
2,19754.8132635898,13942.8721551636,261.494752540478,16.15448,7685.131,83.60722,33.48495,0
2,20608.3032635898,14094.9821551636,620.866152540478,27.16991,12481.56,67.28761,91.38933,0
2,26162.4932635898,14029.8721551636,-54.9597774595216,38.32061,1614.901,76.81519,78.78818,0
2,15472.1832635898,14137.8721551636,1093.89715254048,31.76211,1213.663,80.19499,30.3911,0
2,20775.1332635898,14151.9221551636,-338.862947459522,15.86363,15358.76,88.93265,141.0622,0
2,23919.4332635898,14223.0521551636,-391.678947459522,28.89635,2121.387,77.80325,53.79551,0
2,25279.6432635898,14183.3421551636,-269.895147459522,49.14822,1136.668,77.39123,88.23804,0
2,16311.5932635898,14282.6521551636,-793.792847459522,44.5594,3224.975,74.74628,127.863,0
2,25723.8732635898,14301.3821551636,505.309352540478,55.46079,1274.049,71.93265,99.63805,0
2,628.719963589814,14446.3421551636,-1030.59084745952,64.34591,2188.385,123.8665,108.0054,0
2,27294.8032635898,14657.8021551636,989.427452540478,40.54556,1861.953,74.91983,70.88436,0
2,31.7348535898137,14793.7121551636,-65.4676774595216,70.98853,2101.019,128.0769,227.119,0
2,871.684263589814,14778.6721551636,910.780452540478,61.58898,1588.583,123.7636,99.25043,0
2,23707.6232635898,14828.9221551636,964.350452540478,47.7526,2739.407,90.45759,77.7338,0
2,24082.5632635898,14749.1121551636,-835.639547459522,54.01929,1477.35,79.61106,143.169,0
2,21326.0232635898,14912.9821551636,-479.362147459522,43.08334,2593.349,90.90061,77.81593,0
2,22121.6532635898,14916.3121551636,781.525652540478,34.36784,4229.092,83.87258,73.33009,0
2,22816.0332635898,15130.1121551636,-522.238547459522,30.74937,4113.321,94.04103,41.51605,0
2,23244.9232635898,15103.1421551636,217.023952540478,33.86756,2910.761,84.96497,62.75241,0
2,27950.5632635898,15133.0121551636,-137.766047459522,54.55667,1364.774,72.39068,145.0933,0
2,28194.0132635898,15228.8221551636,578.811052540478,53.17694,1307.712,69.69347,231.8981,0
2,16.4527735898137,15446.7721551636,451.809052540478,74.85116,2059.738,132.2509,281.5869,0
2,27748.1032635898,15435.8521551636,56.4132525404784,49.08652,1001.445,73.8364,123.1248,0
2,9892.43326358981,15539.6721551636,5.51328354047836,23.56924,3323.836,94.18333,47.01877,0
2,21065.6432635898,15592.4321551636,-913.105947459522,56.81712,2570.332,98.49173,97.6785,0
2,22615.8032635898,15575.4921551636,-647.299347459522,15.75821,412.0578,94.10139,32.96164,0
2,228.837263589814,15776.3221551636,-623.628947459522,80.66544,1833.458,125.3655,275.5002,0
2,11091.8532635898,15672.8721551636,837.412752540478,31.88237,3193.274,88.5402,82.99526,0
2,19288.9332635898,15892.9921551636,-405.153347459522,54.63724,1190.123,102.3968,111.458,0
2,20372.9632635898,15930.4421551636,819.404452540478,50.81314,1995.116,101.0458,120.4021,0
2,40.3720235898137,16076.1421551636,-253.158847459522,58.45948,2377.624,127.7509,146.7711,0
2,17600.1532635898,16135.7021551636,912.574152540478,16.36196,5350.273,94.36694,37.44185,0
2,20440.3732635898,16172.2021551636,-704.659747459522,46.63428,3010.917,104.4727,267.4288,0
2,12037.4532635898,16336.1521551636,1085.44815254048,17.12016,5695.741,84.45861,44.3064,0
2,15985.1432635898,16392.4821551636,1033.43515254048,28.19225,5243.535,93.09512,51.21312,0
2,24798.8732635898,16571.1621551636,-456.931647459522,59.98354,1206.643,90.47874,94.79903,0
2,10444.2532635898,16739.3321551636,505.799052540478,38.636,2536.264,95.51765,82.55618,0
2,15414.0532635898,16691.1221551636,-19.3827374595216,48.87387,1071.144,88.26297,84.67424,0
2,21971.7832635898,16655.6721551636,-805.091347459522,53.99301,1826.783,104.1789,105.4053,0
2,33.2335935898137,16875.3121551636,136.707052540478,68.60635,1793.137,131.9973,337.4606,0
2,19457.9132635898,16907.9721551636,-240.232247459522,45.56522,903.8771,110.6097,106.3342,0
2,21351.7832635898,16838.2021551636,-44.1192474595216,47.44973,1156.615,113.4786,103.3248,0
2,9730.98426358981,17011.6421551636,322.300752540478,28.46677,4537.582,96.61123,54.35498,0
2,13375.8332635898,17028.1021551636,-1041.49784745952,59.1797,1254.674,82.60055,67.58611,0
2,44.2895235898137,17180.5621551636,-276.835147459522,85.42014,1717.215,132.3463,264.2283,0
2,10096.5832635898,17191.5021551636,642.938052540478,17.65953,2153.192,91.4212,33.74418,0
2,23929.7832635898,17201.4621551636,808.923952540478,61.86081,2301.256,97.02024,195.9104,0
